Timestamp;"Coopeguanacaste.Casa_Chameleon
Voltage A-B Mean
(V)";"Coopeguanacaste.Casa_Chameleon
Voltage B-C Mean
(V)";"Coopeguanacaste.Casa_Chameleon
Voltage C-A Mean
(V)";"Coopeguanacaste.CCSS_Hojancha
Voltage A-B Mean
(V)";"Coopeguanacaste.CCSS_Hojancha
Voltage B-C Mean
(V)";"Coopeguanacaste.CCSS_Hojancha
Voltage C-A Mean
(V)";"Coopeguanacaste.Coopecompro_El_Coco
Voltage A-B Mean
(V)";"Coopeguanacaste.Coopecompro_El_Coco
Voltage B-C Mean
(V)";"Coopeguanacaste.Coopecompro_El_Coco
Voltage C-A Mean
(V)";"Coopeguanacaste.Hotel_Westin
Voltage A-B Mean
(V)";"Coopeguanacaste.Hotel_Westin
Voltage B-C Mean
(V)";"Coopeguanacaste.Hotel_Westin
Voltage C-A Mean
(V)";"Coopeguanacaste.JUANILAMA_PRINCIPAL
Voltage A-B Mean
(V)";"Coopeguanacaste.JUANILAMA_PRINCIPAL
Voltage B-C Mean
(V)";"Coopeguanacaste.JUANILAMA_PRINCIPAL
Voltage C-A Mean
(V)";"Coopeguanacaste.KFC_NICOYA
Voltage A-B Mean
(V)";"Coopeguanacaste.KFC_NICOYA
Voltage B-C Mean
(V)";"Coopeguanacaste.KFC_NICOYA
Voltage C-A Mean
(V)";"Coopeguanacaste.Melonera_del_Monte
Voltage A-B Mean
(V)";"Coopeguanacaste.Melonera_del_Monte
Voltage B-C Mean
(V)";"Coopeguanacaste.Melonera_del_Monte
Voltage C-A Mean
(V)";"Coopeguanacaste.Occidental_Tamarindo
Voltage A-B Mean
(V)";"Coopeguanacaste.Occidental_Tamarindo
Voltage B-C Mean
(V)";"Coopeguanacaste.Occidental_Tamarindo
Voltage C-A Mean
(V)";"Coopeguanacaste.Torre_Hospital_Anexion
Voltage A-B Mean
(V)";"Coopeguanacaste.Torre_Hospital_Anexion
Voltage B-C Mean
(V)";"Coopeguanacaste.Torre_Hospital_Anexion
Voltage C-A Mean
(V)"
25/2/2020 06:00:00;25734,97461;25604,87305;25796,98438;25023,13477;25275,90234;25225,61914;25149,69922;25339,06836;25535,21289;;;;26093,72461;26155,70508;26130,875;25530,19336;25445,99414;25650,69727;25605,64258;25324,88086;25588,4668;25626,3457;25382,6582;25652,56445;25569,75391;25347,19336;25630,05078
25/2/2020 06:15:00;25697,90039;25570,36719;25757,36719;24955,19141;25255,44727;25146,38086;25078,8457;25283,68164;25461;;;;26081,57813;26134,86719;26116,30078;25523,59961;25474,86914;25636,59766;25613,21484;25358,53906;25593,88672;25514,00195;25231,20508;25475,58008;25389,36914;25197,78516;25465,72461
25/2/2020 06:30:00;25660,85938;25534,69922;25727,30664;25081,20703;25342,26758;25241,67188;25022,05078;25229,04297;25397,64648;;;;26080,91797;26141,6543;26116,53125;25524,2207;25471,00391;25596,71289;25578,98633;25338,98242;25548,82617;25490,11523;25202,07422;25445,19336;25390,55469;25299,33984;25528,53516
25/2/2020 06:45:00;25632,5332;25503,16797;25700,59375;25061,95508;25301,0332;25262,89648;24952,04492;25172,21875;25385,93555;;;;26085,89258;26156,4082;26133,39063;25518,38477;25468,91992;25587,27344;25567,64648;25357,89844;25565,83398;25437,16016;25065,20898;25349,95703;25372,93164;25270,0293;25513,01172
25/2/2020 07:00:00;25592,77148;25476,47461;25664,75391;25200,80664;25456,51563;25402,31641;24923,25977;25112,27539;25339,39648;;;;26103,97852;26188,22656;26161,5957;25783,60352;25711,91016;25807,12305;25804,17969;25626,03516;25800,87305;25466,95508;25223,125;25459,63477;25423,42578;25366,3125;25570,44727
25/2/2020 07:15:00;25497,84961;25390,25195;25584,46094;25082,38477;25346,04883;25266,57813;24840,89258;25020,38281;25272,80859;;;;26092,37109;26202,35938;26169,13086;25673,36523;25609,83984;25719,85547;25684,06641;25521,91406;25711,03125;25350,93945;25127,37695;25297,02734;25288,41406;25183,68359;25377,38477
25/2/2020 07:30:00;25447,375;25326,12305;25533,31055;24916,91797;25176,25586;25097,59961;24735,88086;24948,98242;25203,82031;;;;26087,83984;26214,29492;26172,98633;25565,54883;25494,14258;25606,06445;25553,23633;25394,48828;25585,23242;25441,12305;25128,88086;25299,86914;25452,9043;25243,11133;25474,29297
25/2/2020 07:45:00;25435,11719;25284,91992;25490,6875;24919,95313;25103,76367;25084,03516;24684,4082;24931,66602;25126,53906;;;;26117,29688;26249,15039;26200,26758;25531,81836;25431,14063;25538,32813;25480,78125;25302,06055;25514,09375;25464,14063;25009,5293;25258,06445;25311,81641;25153,65625;25351,74609
25/2/2020 08:00:00;25400,23242;25243,1875;25409,19141;24858,72656;25097,51758;25061,53516;24633,51953;24874,04492;25026,11133;;;;26132,99805;26269,98438;26222,80273;25499,07422;25478,33203;25539,73828;25500,96875;25320,05859;25519,71875;25506,48438;24877,9082;25229,91602;25366,29688;25269,94531;25454,09961
25/2/2020 08:15:00;25327,69922;25174,13086;25339,18164;24983,56445;25208,48438;25186,40625;24582,44922;24836,64844;24960,43359;;;;26126,9668;26287,97461;26250,78906;25527,48242;25558,62891;25600,58984;25570,21484;25358,51172;25566,79102;25483,02734;24755,5957;25146,85938;25419,56641;25197,38086;25434,15039
25/2/2020 08:30:00;25346,61328;25172,48047;25350,92969;25186,39063;25379,625;25351,5;24561,96094;24844,3125;24956,97461;;;;26132,9082;26301,09961;26250,3418;25641,36914;25671,24805;25703,02734;25679,53711;25464,5;25676,16016;25507,28906;24768,28906;25218,81055;25514,25977;25233,28906;25537,2207
25/2/2020 08:45:00;25343,48242;25162,14258;25379,84375;24874,78906;25148,70313;25076,77344;24538,01367;24820,07422;24976,51172;;;;26126,53906;26308,98828;26260,43359;25560,92383;25587,1543;25630,81836;25538,09961;25354,57422;25539,60352;25428,22656;24711,66406;25117,95117;25436,01367;25156,23633;25435,59961
25/2/2020 09:00:00;25310,41602;25104,87109;25313,91992;24816,48438;25051,875;25012,24023;24476,67578;24770,48633;24899,01563;;;;26123,80273;26313,31836;26253,45313;25458,14844;25480,6875;25537,10156;25424,32227;25307,58984;25507,51758;25441,20898;24713,56055;25001,85938;25415,8457;25148,47266;25379,07031
25/2/2020 09:15:00;25399,77344;25162,34375;25382,13477;24814,48047;25007,52734;25054,18945;24482,73242;24850,18164;24926,52148;;;;26188,56641;26375,91602;26308,11914;25533,91016;25565,39648;25593,85547;25567,43555;25551,27734;25783,55273;25453,28125;24760,49805;25060,02148;25459,41406;25251,51172;25533,87305
25/2/2020 09:30:00;25358,0332;25134,13086;25337,96484;24855,35156;25062,40039;25094,23047;24440,00977;24820,24219;24883,80664;;;;26189,37109;26377,29297;26292,00586;25494,26172;25538,02148;25590,30078;25521,03516;25514,80859;25753,44922;25292,17188;24756,07617;25051,01953;25336,89648;25185,375;25428,80664
25/2/2020 09:45:00;25334,58398;25090,69531;25293,4082;24912,77734;25136,06055;25174,06836;24396,24023;24767,03906;24841,78125;;;;26199,71289;26365,52539;26289,24023;25446,5625;25518,88086;25565,9043;25487,1582;25487,26367;25734,96289;25283,24219;24677,22461;24984,38477;25433,05078;25250,85742;25416,06445
25/2/2020 10:00:00;25306,45117;25046,57617;25238,20703;24864,57031;25076,82227;25128,49609;24336,92578;24739,51172;24790,44727;;;;26195,11914;26376,60742;26304,54883;25500,77539;25616,78516;25654,80469;25527,07422;25547,32422;25795,21484;25287,25977;24539,43945;24985,19336;25534,54688;25274,69727;25502,5918
25/2/2020 10:15:00;25285,36133;25041,24805;25208,64063;24764,96094;25025,85156;25073,75195;24318,48633;24705,48828;24738,73242;;;;26177,85742;26348,80078;26271,57031;25461,4668;25598,93164;25647,25195;25485,1875;25516,44922;25786,11133;25286,14648;24649,54883;25113,58398;25563,38672;25277,19531;25535,72461
25/2/2020 10:30:00;25363,8125;25140,86523;25296,62891;24879,42188;25039,70313;25139,65625;24392,78906;24775,4707;24835,03711;;;;26169,79102;26368,29492;26283,31836;25516,7207;25640,19531;25695,74023;25510,11914;25474,49023;25753,11328;25299,54297;24654,1543;25164,13867;25616,27148;25372,13281;25622,32227
25/2/2020 10:45:00;25345,47461;25121,78906;25283,92383;24823,87305;25014,19531;25116,96484;24383,07617;24747,1875;24803,03516;;;;26175,74414;26380,66602;26289,66797;25493,96875;25615,53125;25674,73633;25497,79297;25452,33789;25736,31055;25221,99414;24551,9375;25099,53125;25553,9668;25325,76758;25566,0625
25/2/2020 11:00:00;25348,36719;25120,58984;25275,76758;24821,70508;25053,12305;25110,66211;24380,0293;24764,53906;24811,63867;;;;26175,96094;26390,30859;26293,72852;25480,03906;25634,56055;25664,74609;25482,75391;25454,71875;25707,62305;25250,73242;24577,9375;25053,64453;25525,91602;25289,1875;25513,56836
25/2/2020 11:15:00;25358,73633;25106,06641;25260,93945;24841,59375;25121,63086;25190,11328;24366,50391;24798,83984;24811,8418;;;;26108,16406;26263,38086;26213,42969;25493,16016;25640,97852;25652,01172;25476,59375;25446,73047;25696,53125;25265,88477;24510,62305;24960,32031;25521,14648;25274,13867;25482,28711
25/2/2020 11:30:00;25345,38281;25096,24219;25214,92383;24893,91992;25129,80078;25257,63867;24376,69922;24822,9082;24795,41602;;;;26132,20703;26284,62891;26305,83789;25455,46094;25599,49609;25628,28711;25451,1543;25429,30273;25635,19727;25240,23242;24413,48438;24932,02734;25505,08398;25206,80859;25429,64063
25/2/2020 11:45:00;25332,72852;25065,71289;25212,45508;24814,11914;25023,88672;25185,28906;24347,46094;24792,83203;24764,95703;;;;26143,00195;26299,16602;26318,87695;25390,25;25547,5625;25592,9375;25561,59375;25544,16602;25614,10938;25126,375;24409,7793;25033,24023;25445,14258;25162,48633;25402,21094
25/2/2020 12:00:00;25324,30664;25081,73242;25225,30469;24917,01758;25077,99023;25229,83789;24342,95703;24757,58398;24798,60938;;;;26128,55469;26275,69922;26301,95508;25400,18359;25552,55469;25612,30078;25567,32813;25550,6543;25619,61328;25156,28516;24553,76172;25189,54688;25497,40625;25197,76367;25462,0957
25/2/2020 12:15:00;25362,41016;25109,02539;25279,66602;25024,74805;25194,50391;25369,73242;24425,76953;24825,26758;24883,81055;;;;26136,20313;26299,74023;26311,72656;25451,49414;25627,75977;25671,92578;25623,50586;25642,41406;25699,13086;25264,48242;24700,00586;25212,73242;25595,42969;25279,80859;25540,35352
25/2/2020 12:30:00;25381,93359;25124;25298,57813;25053,99609;25232,20508;25341,30078;24391,98242;24831,88867;24876,86719;;;;26012,81641;26067,78711;26140,91797;25465,65039;25639,98633;25697,99023;25654,16211;25654,66211;25730,63281;25274,94531;24650,6543;25171,75977;25654,51172;25438,43945;25611,14258
25/2/2020 12:45:00;25397,6875;25145,52734;25287,25195;25086,57813;25230,76758;25296,26172;24399,2793;24838,09375;24856,83203;;;;26039,91602;26107,48633;26163,83203;25513,43164;25662,21484;25725,39258;25709,71875;25686,29688;25752,38867;25355,78711;24748,50391;25273,0293;25707,99609;25502,70508;25687,0293
25/2/2020 13:00:00;25398,46289;25128,51172;25264,64648;25088,95508;25209,83984;25274,93945;24406,11328;24814,375;24841,26758;;;;26181,91797;26336,26367;26331,89844;25512,82422;25671,70703;25708,82617;25709,45117;25699,06641;25745,57813;25298,39844;24531,93555;25072,9375;25715,70313;25484,90234;25677,75781
25/2/2020 13:15:00;25360,17578;25112,30664;25236,17188;25055,11719;25179,75781;25249,11914;24397,0332;24797,98438;24837,11914;;;;26110,9375;26227,86719;26250,97266;25594,58594;25716,57031;25775,9707;25783,76758;25717,48242;25788,90625;25296,92188;24559,38281;25061,1875;25657,61328;25457,95703;25633,40234
25/2/2020 13:30:00;25335,38281;25066,48633;25190,2207;25009,09961;25176,58008;25227,70898;24350,85352;24782,8418;24759,64844;;;;26069,41602;26165,57617;26202,16797;25737,58594;25851,40625;25901,33594;25873,41602;25727,2207;25858,54492;25194,74023;24433,56445;24927,8457;25638,45508;25456,16406;25646,55273
25/2/2020 13:45:00;25303,72461;25045,6582;25186,18945;24967,97852;25094,72852;25171,8125;24328,59766;24737,07422;24729,64453;;;;26249,55469;26426,75586;26414,28711;25736,29688;25852,46875;25894,25586;25848,42383;25724,71094;25865,42969;25219,20508;24440,54297;24892,45703;25641,28516;25491,69531;25648,89844
25/2/2020 14:00:00;25322,38477;25059,54883;25191,36133;24990,67969;25117,125;25170,51953;24339,72852;24738,64063;24739,74609;;;;26159,89258;26258,01367;26311,61914;25731,68359;25831,48242;25871,79492;25800,23828;25675,27734;25846,97461;25138,60156;24400,91406;24831,11133;25549,68359;25388,26758;25532,64453
25/2/2020 14:15:00;25345,60156;25077,8457;25211,25586;25008,68945;25123,14453;25198,36133;24340,2207;24758,40625;24774,86914;;;;26233,66016;26394,17969;26405,83789;25751,09375;25857,89258;25892,21289;25804,72266;25684,69141;25857,27734;25150,46289;24508,78711;24862,92188;25596,30859;25430,91797;25561,61523
25/2/2020 14:30:00;25338,80273;25078,86719;25224,42383;25061,83789;25217,71484;25235,96289;24349,0293;24773,73242;24784,95508;;;;26256,17773;26434,62305;26427,65625;25743,16797;25853,25195;25868,86719;25799,38672;25672,28711;25835,83594;25165,96875;24452,97266;24802,98633;25561,18164;25376,64258;25488,80273
25/2/2020 14:45:00;25337,47852;25082,81641;25226,77344;25065,44141;25217,12891;25258,32813;24365,6543;24779,14648;24782,56641;;;;26128,94531;26235,95508;26270,61328;25750,9043;25871,16016;25884,02734;25808,14648;25674,01367;25835,40234;25171,96289;24498,17188;24818,6543;25609,75391;25431,80078;25552,04297
25/2/2020 15:00:00;25344,43945;25096,75977;25246,08008;25117,22461;25264,67383;25292,4082;24383,14258;24802,68359;24809,16406;;;;26091,24023;26171,7207;26225,9668;25792,5;25914,04688;25920,14844;25877,55859;25733,72266;25892,38672;25225,19141;24583,04883;24856,87695;25657,49609;25524,1543;25590,51953
25/2/2020 15:15:00;25364,75977;25124,20508;25271,70508;25244,86719;25355,38477;25379,47266;24426,82617;24833,4082;24858,23047;;;;26156,80469;26270,0293;26319,50977;25832,98438;25906,92969;25958,61328;25845,76172;25711,88867;25948,98633;25300,24023;24678,60938;25025,89844;25622;25609,43945;25616,57422
25/2/2020 15:30:00;25369,27344;25116,35352;25256,4375;25253,66016;25341,56836;25373,5625;24449,34961;24832,80078;24866,55273;;;;26157,53906;26260,68359;26307,18359;25806,0332;25812,08398;25851,69141;25808,90039;25658,29492;25905,64063;25246,49023;24663,85742;24982,4375;25570,99609;25576,59375;25548,12305
25/2/2020 15:45:00;25359,66602;25118,64844;25272,94727;25244,28711;25382,16211;25395,63867;24451,67383;24816,49023;24862,50586;;;;26105,26758;26172,76367;26245,43945;25848,73828;25862,45508;25884,17188;25851,67773;25704,88086;25927,25977;25267,15039;24729,00977;25066,69141;25596,27539;25614,49609;25564,11133
25/2/2020 16:00:00;25391,33789;25152,22266;25326,22461;25195,33203;25367,22461;25349,39844;24492,48633;24849,04492;24910,34375;;;;26108,64648;26169,63086;26248,26758;25764,74609;25727,60742;25752,12695;25760,5332;25584,06641;25815,50586;25112,74219;24487,3418;24757,83984;25560,48828;25517,42188;25509,43359
25/2/2020 16:15:00;25373,41797;25120,27539;25277,30664;25272,11914;25417,0918;25403,24805;24434,75195;24818,69531;24872,09766;;;;26093,48047;26156,51172;26248,45508;25764,67578;25715,60938;25734,50586;25777,24805;25588,49609;25796,97852;25107,20508;24542,82031;24726,13281;25571,45703;25547,04688;25498,31055
25/2/2020 16:30:00;25326,45703;25110,08594;25234,90039;25354,58398;25440,11914;25477,72852;24409,21875;24762,04688;24818,17188;;;;26077,82031;26109,98828;26224,58008;25779,20313;25714,08984;25731,06641;25796,70313;25583,94922;25813,37109;25306,23047;24558,27734;24946,25195;25597,45508;25590,92578;25528,41992
25/2/2020 16:45:00;25367,47461;25130,96875;25293,22656;25266,87695;25441,87695;25396,52148;24450,96484;24828,32617;24875,16602;;;;26052,125;26081,4375;26183,85742;25844,28906;25775,36719;25800,3418;25880,58203;25660,0625;25904,97266;25383,375;24626,61328;25053,21094;25693,31836;25669,5625;25610,86914
25/2/2020 17:00:00;25407,70508;25175,11523;25313,80078;25064,12305;25264,14063;25216,98438;24500,35352;24842,96289;24880,49609;;;;26094,56055;26153,07813;26237,17188;25879,89258;25812,26172;25838,62891;25845,30273;25690,05469;25846,02539;25503,62305;24775,70898;25104,30078;25775,30859;25728,76953;25679,5625
25/2/2020 17:15:00;25457,69336;25215,97852;25376,2207;25159,96484;25390,41016;25302,33789;24542,11328;24886,17969;24941,92969;;;;26078,16211;26137,87695;26201,10352;25787,3418;25715,7207;25734,22852;25753,71289;25601,25391;25763,42188;25499,54492;24813,4043;25102,61914;25669,19727;25625,37695;25623,47266
25/2/2020 17:30:00;25491,44727;25278,66406;25420,94531;25195,13281;25394,44922;25311,375;24600,48828;24930,44727;24988,62305;;;;26079,51367;26140,36133;26197,70313;25825,51172;25742,32422;25790,14648;25792,26172;25634,41406;25806,07422;25451,61328;24945,25977;25141,64063;25716,20508;25673,78711;25735,95117
25/2/2020 17:45:00;25504,0918;25291,41406;25441,43555;25230,17188;25489,75195;25349,97852;24622,89844;24902,98828;24987,52148;;;;26061,81055;26105,40625;26175,58203;25753,93945;25664,93359;25715,30078;25740,21094;25568,3125;25730,82031;25458,47266;24959,38281;25181,66211;25660,43164;25638,39258;25681,81055
25/2/2020 18:00:00;25520,57031;25309,56445;25452,75195;25195,375;25481,71094;25346,85156;24628,89648;24936,85352;25004,38477;;;;26049,30273;26084,71484;26174,56055;25755,37109;25684,08594;25749,20313;25789,19336;25598,46289;25793,58203;25503,95313;24959,5625;25192,23242;25718,52734;25688,08008;25745,35547
25/2/2020 18:15:00;25471,88086;25255,91016;25390,19141;24976,9707;25283,6543;25147,98828;24572,83203;24884,2207;24935,88281;;;;26016,59961;26064,15625;26137,56055;25625,61523;25554,12891;25639,13281;25605,29492;25412,95117;25651,27148;25338,47461;24944,88086;25119,74609;25670,54297;25581,05273;25663,44531
25/2/2020 18:30:00;25548,03516;25340,44531;25511,18945;24848,90234;25165,4668;25059,6875;24601,49805;24932,80078;24997,76172;;;;26022,36914;26060,72656;26128,72852;25481,41602;25474,28906;25563,38672;25442,48047;25254,88281;25493,83984;25139,66016;24708,73633;24893,2207;25591,84375;25473,5957;25554,57031
25/2/2020 18:45:00;25520,37305;25290,61133;25439,14453;24812,73047;25143,87109;25024,21289;24584,17773;24944,14258;24958,45508;;;;26023,76758;26052,26367;26129,49023;25418,06055;25414,80469;25516,61914;25456,03125;25232,58594;25431,92188;25066,30859;24633,98828;24852,93359;25534,45117;25381,98633;25517,59766
25/2/2020 19:00:00;25470,24219;25261,92188;25389,89648;24805,45703;25111,06641;24986,70508;24580,76367;24889;24955,42188;;;;26008,04297;26052,44531;26119,83203;25408,36719;25392,70898;25531,53906;25491,26172;25211,19141;25507,35156;25188,89648;24834,53906;24921,55273;25569,16602;25364;25573,56641
25/2/2020 19:15:00;25467,64844;25302,35742;25426,30273;24899,23242;25188,59375;25067,21484;24642,71289;24924,42188;25014,72266;;;;26023,55273;26067,32617;26133,11719;25470,96289;25444,72266;25598,45313;25563,79492;25267,67383;25577,86523;25385,07422;24930,75977;25114,4375;25695,03516;25456,97461;25695,18164
25/2/2020 19:30:00;25478,03711;25308,70313;25424,32227;24942,23242;25215,82617;25137,44727;24653,62305;24944,57617;25022,41406;;;;26011,6543;26038,60742;26110,36914;25499,68359;25474,17773;25622,00977;25588,19531;25295,75195;25577,46484;25443,69922;25000,14844;25210,55078;25785,79297;25545,56641;25776,82813
25/2/2020 19:45:00;25522,99414;25339,61523;25452,30664;24967,81836;25208,30469;25164,32813;24672,58203;24967,16602;25051,10742;;;;26022,71875;26039,49023;26122,69531;25519,74414;25496,77734;25659,36523;25601,41797;25319,10742;25634,1543;25411,49023;24877,98828;25165,24805;25839,30664;25583,01953;25825,80469
25/2/2020 20:00:00;25511,81055;25336,80664;25471,64648;25093,66602;25256,22461;25245,22656;24664,61914;24954,59375;25071,14063;;;;26026,96484;26036,66016;26106,51563;25528,51953;25507,82813;25685,23242;25631,375;25356,25977;25674,6582;25421,50391;24891,21094;25235,51367;25843,5918;25605,30078;25866,46094
25/2/2020 20:15:00;25551,16016;25403,38867;25520,99805;25088,79492;25329,77734;25332,45703;24742,67188;25010,95703;25135,17773;;;;26044,67383;26072,38867;26134,47461;25589,7793;25574,5332;25737,24609;25687,83984;25420,72461;25722,86914;25532,42188;25005,23633;25332,19922;25962,24414;25720,84961;25958,75391
25/2/2020 20:30:00;25574,67773;25416,11523;25530,77539;25073,06055;25369,17578;25350,42383;24755,01367;25016,6875;25142,0625;;;;26044,68945;26070,57813;26132,12891;25633,82813;25604,43164;25754,3457;25731,49023;25452,42969;25732,99023;25542,67773;25014,90039;25378,85547;25990,80859;25736,67773;25995,9082
25/2/2020 20:45:00;25594,2793;25440,64453;25548,02539;25189,6543;25435,93359;25410,86523;24780,73633;25038,19727;25139,8125;;;;26063,16406;26084,69531;26147,78516;25732,73242;25673,70898;25841,47266;25825,83594;25526,4668;25816,92969;25505,19531;25051,42578;25358,5957;26017,44727;25712,85938;25996,97266
25/2/2020 21:00:00;25625,4043;25450,39844;25589,29688;24972,73047;25188,15039;25265,68164;24800,00391;25044,16406;25180,78906;;;;26075,4707;26102,55078;26163,73828;25705,79688;25645,93164;25844,77539;25799,08398;25501,36719;25805,04492;25288,57031;24853,86133;25116,18945;25852,56836;25562,39063;25897,08398
25/2/2020 21:15:00;25665,53711;25470,9707;25631,57031;24922,41406;25046,60742;25149,30859;24836,98633;25089,30664;25225,69531;;;;26089,01172;26115,71094;26189;25685,95703;25637,45117;25828,39648;25813,73242;25524,00391;25824,10938;25248,29297;24789,45508;25056,22461;25796,8418;25525,53711;25872,18164
25/2/2020 21:30:00;25687,77539;25514,08008;25664,58398;25010,06055;25113,36914;25224,9082;24875,5293;25127,625;25258,96289;;;;26097,2207;26118,94141;26195,15625;25732,67578;25684,95703;25881,28906;25858,02148;25570,99414;25872,71484;25330,98828;24845,49414;25204,67773;25864,35938;25571,76367;25942,80273
25/2/2020 21:45:00;25693,41016;25531,98242;25700,54883;25099,21094;25221,6582;25266,25195;24894,89648;25135,64648;25291,11719;;;;26102,76367;26126,96484;26197,46875;25817,59766;25747,61914;25934,10742;25921,95508;25636,38086;25936,2207;25432,55859;25005,41016;25292,93164;25956,55469;25677,90625;26028,45117
25/2/2020 22:00:00;25721,08984;25574,80273;25722,22266;25236,27734;25328,60352;25397,02734;24950,9707;25170,69141;25333,08984;;;;26126,75781;26155,69727;26219,80859;25897,75781;25820,85938;26011,8457;25965,47852;25695,95703;25966,14258;25518,36719;25157,24414;25380,63086;25975,69531;25751,09766;26053,82227
25/2/2020 22:15:00;25721,33789;25572,27539;25749,0918;25232,72461;25296,54297;25347,11133;24979,9668;25210,05273;25380,05859;;;;26144,01172;26187,92578;26233,64258;25764,37305;25711,66016;25912,89648;25812,21289;25534,4043;25798,55859;25384,01367;25060,08984;25277,90625;25692,85547;25457,69922;25775,5918
25/2/2020 22:30:00;25666,85352;25519,35742;25673,67188;25105,4668;25179,85938;25207,40234;24941,54883;25172,41797;25332,54688;;;;26125,50391;26151,91016;26184,01563;25692,02539;25640,49023;25818,04492;25741,61914;25477,56641;25711,77539;25434,77539;25069,6875;25293,60742;25642,3457;25407,57422;25712,33789
25/2/2020 22:45:00;25702,14648;25582,95703;25718,01367;25222,98438;25278,28906;25305,97266;25001,375;25216,02734;25369,85352;;;;26134,84961;26165,42578;26192,49805;25760,99805;25720,1582;25884,59961;25846,49609;25575,73633;25807,30078;25607,89258;25278,61914;25496,85547;25752,3457;25512,35352;25810,98438
25/2/2020 23:00:00;25723,45508;25594,58594;25752,62695;25300,63281;25336,43359;25353,7793;25052,41992;25263,87109;25420,21875;;;;26151,10352;26189,48438;26219,60938;25831,51172;25788,91602;25948,42188;25910,06641;25640,02148;25865,625;25702,5332;25305,22266;25544,55078;25888,24805;25646,90234;25932,24414
25/2/2020 23:15:00;25754,36133;25618,98242;25794,94531;25364,0293;25434,92969;25442,23828;25092,92969;25314,39258;25485,91992;;;;26161,33203;26202,57031;26237,41016;25890,05273;25848,83594;26009,7793;25962,25195;25703,48438;25922,25586;25672,33789;25276,54688;25531,89063;25988,11523;25728,52734;26007,45313
25/2/2020 23:30:00;25797,02539;25650,08203;25824,51172;25438,96484;25512,22656;25512,43359;25122,5332;25348,49609;25490,36719;;;;26174,54883;26212,73633;26242,86523;25958,32617;25923,01953;26066,3457;25987,60938;25735,93359;25964,87305;25608,11914;25228,77344;25471,75586;25960,14453;25636,38477;25979,48828
25/2/2020 23:45:00;25815,48438;25681,69922;25860,10938;25486,74414;25557,98047;25553,73047;25131,24805;25352,81055;25523,33203;;;;26133,97461;26201,94531;26216,24414;25976,82422;25922,875;26079,72656;25898,64648;25690,29297;25908,97266;25579,77734;25231,63086;25462,44727;25888,01953;25533,57422;25915,55078
26/2/2020 00:00:00;25718,62695;25612,11914;25798,67773;25482,98828;25553,20313;25571,40625;25047,9375;25257,01172;25439,34375;;;;26137,61719;26158,63281;26236,65039;25912,39844;25863,0625;26013,32227;25824,90625;25623,86719;25831,59766;25689,54492;25332,61133;25507,53125;25957,54688;25584,13477;25956,20508
26/2/2020 00:15:00;25669,11523;25567,25195;25729,53906;25279,50586;25343,76367;25343,64063;25038,23047;25218,33203;25407,71289;;;;26099,82617;26139,66797;26132,30078;25957,54883;25898,53711;26064,98438;25913,0332;25701,21289;25924,42383;25661,17188;25406,88281;25526,08984;25982,55859;25621,57031;26000,45313
26/2/2020 00:30:00;25662,08594;25560,63477;25723,96484;25267,00977;25302,12695;25335,13477;25041,56641;25245,76758;25429,17773;;;;26106,54492;26151,43359;26141,55273;25957,58398;25906,55273;26062,97852;25930,14453;25719,38281;25939,74805;25689,54492;25384,82031;25512,21289;25923,93555;25610,53906;25947,35547
26/2/2020 00:45:00;25650,56055;25555,24805;25720,19141;25319,74414;25320,16797;25367,58398;25039,29102;25230,16797;25416,97461;;;;26098,85547;26148,72266;26143,33789;25973,32813;25907,875;26081,82422;25956,48633;25729,88477;25966,99023;25691,64063;25320,59375;25485,39063;25918,89648;25641,32031;25973,11328
26/2/2020 01:00:00;25632,03711;25541,37109;25704,59961;25310,83398;25295,99023;25334,43555;25035,41406;25216,09961;25417,61719;;;;26092,4082;26143,70313;26133,70313;25965,56836;25903,40039;26060,49023;25959,46094;25736,87109;25968,75391;25711,13281;25338,06641;25460,19727;25935,80273;25660,50977;25975,92969
26/2/2020 01:15:00;25649,23242;25548,89844;25724,9375;25339,54492;25317,06836;25373,11719;25064,78711;25247,96875;25447,13086;;;;26097,01367;26146,83984;26138,80469;25995,53125;25931,74805;26108,64453;25996,82617;25778,18359;26020,01953;25647,53516;25303,73828;25428,44531;25799,14648;25583,07422;25865,85156
26/2/2020 01:30:00;25657,07422;25561,12891;25733,0625;25381,0957;25347,83789;25414,45313;25075,95703;25247,52539;25459,46289;;;;26101,81055;26153,19141;26143,2207;26022,17773;25969,49609;26155,2793;26004,30469;25653,73242;25916,03516;25621,32617;25292,06055;25426,79102;25767,40234;25548,15625;25823,94922
26/2/2020 01:45:00;25661,0332;25558,49609;25732,16602;25402,69922;25389,17578;25407,48242;25073,85547;25241,64258;25438,2793;;;;26102,35352;26153,9707;26140,06641;25992,76172;25983,62305;26100,0957;25991,49414;25671,78516;25873,49609;25664,22656;25334,32227;25429,46289;25771,60352;25568,29297;25821,27734
26/2/2020 02:00:00;25672,25586;25572,37695;25747,44922;25456,70703;25438,875;25474,4043;25100,23828;25255,57617;25468,57031;;;;26109,96289;26163,46289;26149,28125;25862,61328;25880,77344;25972,57617;25783,99414;25496,69141;25736,04883;25699,8125;25349,86719;25478,16602;25814,98242;25608,23633;25878,50195
